"","user_id","condition","total_trials","risk","gain","no_effect","experimental_treatment_selected","key_press","rt","ratio","Extraversion","Agreeableness","Conscientiousness","Negative_Emotionality","Open_Mindedness","Harm","Fairness","Loyalty","Athority","Sancticy","PerspectiveTaking","Fantasy","EmpathicConcern","PersonalDistress","POWER","ACHIEVEMENT","HEDONISM","STIMULATION","SELF.DIRECTION","UNIVERSALISM","BENEVOLENCE","TRADITION","CONFORMITY","SECURITY","Lying","Assasination","Torture","Murder","Stealing","ForcedSterilization","SNS.total","SNS.ability","SNS.preference","republican","democrat","independent","conservative","liberal","sex","age_4","race_ethnicity","education","ReligionRaised","ReligionNow","Religiosity","Spirituality","AttendChurch","ReligiousActivity","meditation","RelationshipStatus","Income","Major","YearOfEducation","EmploymentStatus","Political_Party","HumanMind","Optimize","trial_index"
"776","7HFUqvKS","Mood",75,45,25,30,"No to treatment",77,859.655000000203,0.555555555555556,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"26"
"777","7HFUqvKS","Mood",75,85,10,5,"No to treatment",90,639.689999999973,0.117647058823529,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"27"
"778","7HFUqvKS","Mood",75,60,25,15,"No to treatment",90,627.269999999029,0.416666666666667,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"28"
"779","7HFUqvKS","Mood",75,15,55,30,"Yes to treatment",77,633.324999998847,3.66666666666667,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"29"
"780","7HFUqvKS","Mood",75,25,45,30,"Yes to treatment",77,697.164999999601,1.8,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"30"
"781","7HFUqvKS","Mood",75,25,30,45,"Yes to treatment",90,3929.57000000024,1.2,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"31"
"782","7HFUqvKS","Mood",75,75,20,5,"No to treatment",77,647.810000000376,0.266666666666667,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"32"
"783","7HFUqvKS","Mood",75,35,10,55,"No to treatment",90,454.124999998399,0.285714285714286,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"33"
"784","7HFUqvKS","Mood",75,55,30,15,"No to treatment",90,822.685000000987,0.545454545454545,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"34"
"785","7HFUqvKS","Mood",75,70,25,5,"No to treatment",90,868.259999999253,0.357142857142857,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"35"
"786","7HFUqvKS","Mood",75,25,60,15,"Yes to treatment",90,843.76500000144,2.4,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"36"
"787","7HFUqvKS","Mood",75,50,25,25,"No to treatment",90,930.590000001772,0.5,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"37"
"788","7HFUqvKS","Mood",75,80,15,5,"No to treatment",77,784.934999999648,0.1875,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"38"
"789","7HFUqvKS","Mood",75,55,15,30,"No to treatment",77,636.304999999993,0.272727272727273,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"39"
"790","7HFUqvKS","Mood",75,5,25,70,"Yes to treatment",77,943.714999999429,5,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"40"
"791","7HFUqvKS","Mood",75,70,25,5,"No to treatment",77,867.659999999858,0.357142857142857,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"41"
"792","7HFUqvKS","Mood",75,45,15,40,"No to treatment",90,611.335000001418,0.333333333333333,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"42"
"793","7HFUqvKS","Mood",75,90,5,5,"No to treatment",77,736.189999999624,0.0555555555555556,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"43"
"794","7HFUqvKS","Mood",75,70,25,5,"No to treatment",90,643.679999999207,0.357142857142857,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"44"
"795","7HFUqvKS","Mood",75,20,55,25,"Yes to treatment",90,609.309999999823,2.75,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"45"
"796","7HFUqvKS","Mood",75,30,50,20,"Yes to treatment",77,2349.8849999996,1.66666666666667,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"46"
"797","7HFUqvKS","Mood",75,85,5,10,"No to treatment",90,530.230000000272,0.0588235294117647,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"47"
"798","7HFUqvKS","Mood",75,55,20,25,"No to treatment",90,680.839999999094,0.363636363636364,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"48"
"799","7HFUqvKS","Mood",75,85,10,5,"No to treatment",77,742.259999999078,0.117647058823529,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"49"
"800","7HFUqvKS","Mood",75,35,30,35,"No to treatment",90,903.42999999848,0.857142857142857,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"50"
"801","7HFUqvKS","Mood",75,85,10,5,"Yes to treatment",90,523.750000000291,0.117647058823529,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"51"
"802","7HFUqvKS","Mood",75,40,15,45,"No to treatment",90,1377.98000000112,0.375,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"52"
"803","7HFUqvKS","Mood",75,80,10,10,"No to treatment",90,7963.31500000088,0.125,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"53"
"804","7HFUqvKS","Mood",75,35,10,55,"No to treatment",90,535.075000001583,0.285714285714286,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"54"
"805","7HFUqvKS","Mood",75,50,45,5,"No to treatment",77,1173.16500000015,0.9,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"55"
"806","7HFUqvKS","Mood",75,10,40,50,"Yes to treatment",77,1157.53500000028,4,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"56"
"807","7HFUqvKS","Mood",75,30,60,10,"Yes to treatment",77,666.359999999258,2,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"57"
"808","7HFUqvKS","Mood",75,15,5,80,"No to treatment",77,554.505000000063,0.333333333333333,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"58"
"809","7HFUqvKS","Mood",75,15,70,15,"Yes to treatment",90,919.949999999488,4.66666666666667,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"59"
"810","7HFUqvKS","Mood",75,15,25,60,"Yes to treatment",90,712.270000000019,1.66666666666667,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"60"
"811","7HFUqvKS","Mood",75,35,15,50,"No to treatment",90,761.230000000069,0.428571428571429,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"61"
"812","7HFUqvKS","Mood",75,30,15,55,"No to treatment",90,1405.72000000066,0.5,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"62"
"813","7HFUqvKS","Mood",75,40,55,5,"Yes to treatment",77,880.274999999558,1.375,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"63"
"814","7HFUqvKS","Mood",75,45,20,35,"No to treatment",77,691.475000001432,0.444444444444444,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"64"
"815","7HFUqvKS","Mood",75,60,5,35,"No to treatment",90,660.329999998794,0.0833333333333333,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"65"
"816","7HFUqvKS","Mood",75,65,15,20,"No to treatment",90,814.844999998983,0.230769230769231,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"66"
"817","7HFUqvKS","Mood",75,85,10,5,"No to treatment",77,2470.47999999995,0.117647058823529,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"67"
"818","7HFUqvKS","Mood",75,35,40,25,"Yes to treatment",90,824.124999999185,1.14285714285714,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"68"
"819","7HFUqvKS","Mood",75,10,35,55,"Yes to treatment",90,922.29000000043,3.5,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"69"
"820","7HFUqvKS","Mood",75,60,30,10,"No to treatment",90,478.535000000178,0.5,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"70"
"821","7HFUqvKS","Mood",75,20,5,75,"No to treatment",77,944.970000000467,0.25,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"71"
"822","7HFUqvKS","Mood",75,70,5,25,"No to treatment",77,511.449999999983,0.0714285714285714,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"72"
"823","7HFUqvKS","Mood",75,10,10,80,"No to treatment",77,3628.42000000092,1,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"73"
"824","7HFUqvKS","Mood",75,90,5,5,"No to treatment",77,627.384999999776,0.0555555555555556,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"74"
"825","7HFUqvKS","Mood",75,60,5,35,"No to treatment",90,494.870000000461,0.0833333333333333,32,39,38,36,35,19,19,10,9,9,1,6,2,2,3,7,2,8,7,3,2,1,1,3,2,2,2,2,2,1,5.375,6,4.75,1,3,7,1,6,"1",39,4,3,7,7,1,1,1,1,1,2,"55000","English","16","Education - Director",3,0,0,"75"
"826","82RVyMsJ","Motor Function",75,75,15,10,"No to treatment",90,2467.85999974236,0.2,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"1"
"827","82RVyMsJ","Motor Function",75,40,55,5,"Yes to treatment",90,588.770000264049,1.375,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"2"
"828","82RVyMsJ","Motor Function",75,45,15,40,"No to treatment",90,868.66999976337,0.333333333333333,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"3"
"829","82RVyMsJ","Motor Function",75,30,5,65,"No to treatment",77,697.884999681264,0.166666666666667,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"4"
"830","82RVyMsJ","Motor Function",75,75,10,15,"No to treatment",90,684.435000177473,0.133333333333333,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"5"
"831","82RVyMsJ","Motor Function",75,75,15,10,"No to treatment",77,723.989999853075,0.2,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"6"
"832","82RVyMsJ","Motor Function",75,80,15,5,"No to treatment",90,909.205000381917,0.1875,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"7"
"833","82RVyMsJ","Motor Function",75,45,45,10,"Yes to treatment",77,971.965000033379,1,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"8"
"834","82RVyMsJ","Motor Function",75,50,15,35,"No to treatment",77,2940.35500008613,0.3,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"9"
"835","82RVyMsJ","Motor Function",75,90,5,5,"No to treatment",90,1005.20000001416,0.0555555555555556,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"10"
"836","82RVyMsJ","Motor Function",75,60,5,35,"No to treatment",77,2589.17499985546,0.0833333333333333,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"11"
"837","82RVyMsJ","Motor Function",75,5,50,45,"Yes to treatment",90,810.760000254959,10,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"12"
"838","82RVyMsJ","Motor Function",75,80,15,5,"No to treatment",90,804.574999958277,0.1875,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"13"
"839","82RVyMsJ","Motor Function",75,65,10,25,"No to treatment",77,5788.05000009015,0.153846153846154,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"14"
"840","82RVyMsJ","Motor Function",75,90,5,5,"No to treatment",77,1068.34000023082,0.0555555555555556,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"15"
"841","82RVyMsJ","Motor Function",75,50,25,25,"No to treatment",90,927.505000028759,0.5,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"16"
"842","82RVyMsJ","Motor Function",75,40,40,20,"Yes to treatment",77,1027.67000021413,1,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"17"
"843","82RVyMsJ","Motor Function",75,50,10,40,"No to treatment",90,1301.56000005081,0.2,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"18"
"844","82RVyMsJ","Motor Function",75,60,25,15,"No to treatment",90,700.040000025183,0.416666666666667,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"19"
"845","82RVyMsJ","Motor Function",75,60,20,20,"No to treatment",77,2236.58500006422,0.333333333333333,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"20"
"846","82RVyMsJ","Motor Function",75,10,45,45,"Yes to treatment",77,1131.3549997285,4.5,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"21"
"847","82RVyMsJ","Motor Function",75,60,20,20,"No to treatment",77,812.399999704212,0.333333333333333,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"22"
"848","82RVyMsJ","Motor Function",75,35,60,5,"Yes to treatment",90,707.170000299811,1.71428571428571,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"23"
"849","82RVyMsJ","Motor Function",75,40,5,55,"No to treatment",77,837.224999908358,0.125,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"24"
"850","82RVyMsJ","Motor Function",75,35,55,10,"No to treatment",77,788.30000013113,1.57142857142857,36,42,38,26,40,14,23,13,11,11,25,11,14,12,4,7,5,5,4,7,5,3,2,4,3,2,2,2,2,2,4.5,4.25,4.75,1,5,7,1,6,"1",29,1,3,11,11,1,1,1,1,1,1,"31000","Computer Systems","16","IT Associate",1,0,0,"25"
