"","user_id","condition","total_trials","risk","gain","no_effect","experimental_treatment_selected","key_press","rt","ratio","Extraversion","Agreeableness","Conscientiousness","Negative_Emotionality","Open_Mindedness","Harm","Fairness","Loyalty","Athority","Sancticy","sex","age_4","race_ethnicity","education","Q1538","Q1539","Q1540","Q1541","Q1542","Q1543","Q1544","Q1545","income","Q1547","Q1567","Q1548","political_aff","Q1550","Q1551","trial_index","risk_c","gain_c","Risk_Beta","Gain_Beta","Interaction","lambda"
"1803","dbNJPQT8","Short Term (Working) Memory",75,90,5,5,"No to treatment",77,953,0.0555555555555556,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"3",44.0666666666667,-21.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1804","dbNJPQT8","Short Term (Working) Memory",75,45,10,45,"No to treatment",90,643,0.222222222222222,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"4",-0.93333333333333,-16.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1805","dbNJPQT8","Short Term (Working) Memory",75,70,10,20,"No to treatment",90,4245,0.142857142857143,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"5",24.0666666666667,-16.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1806","dbNJPQT8","Short Term (Working) Memory",75,70,5,25,"No to treatment",77,1567,0.0714285714285714,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"6",24.0666666666667,-21.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1807","dbNJPQT8","Short Term (Working) Memory",75,55,25,20,"No to treatment",77,1917,0.454545454545455,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"7",9.06666666666667,-1.93333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1808","dbNJPQT8","Short Term (Working) Memory",75,60,20,20,"No to treatment",90,7284,0.333333333333333,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"8",14.0666666666667,-6.93333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1809","dbNJPQT8","Short Term (Working) Memory",75,20,45,35,"Yes to treatment",77,2096,2.25,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"9",-25.9333333333333,18.0666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1810","dbNJPQT8","Short Term (Working) Memory",75,65,25,10,"No to treatment",77,6028,0.384615384615385,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"10",19.0666666666667,-1.93333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1811","dbNJPQT8","Short Term (Working) Memory",75,55,10,35,"No to treatment",77,1447,0.181818181818182,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"11",9.06666666666667,-16.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1812","dbNJPQT8","Short Term (Working) Memory",75,10,75,15,"Yes to treatment",90,1738,7.5,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"12",-35.9333333333333,48.0666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1813","dbNJPQT8","Short Term (Working) Memory",75,5,35,60,"Yes to treatment",77,1775,7,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"13",-40.9333333333333,8.06666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1814","dbNJPQT8","Short Term (Working) Memory",75,10,75,15,"Yes to treatment",77,1569,7.5,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"14",-35.9333333333333,48.0666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1815","dbNJPQT8","Short Term (Working) Memory",75,35,45,20,"No to treatment",90,1298,1.28571428571429,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"15",-10.9333333333333,18.0666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1816","dbNJPQT8","Short Term (Working) Memory",75,5,45,50,"No to treatment",90,660,9,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"16",-40.9333333333333,18.0666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1817","dbNJPQT8","Short Term (Working) Memory",75,30,20,50,"No to treatment",77,551,0.666666666666667,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"17",-15.9333333333333,-6.93333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1818","dbNJPQT8","Short Term (Working) Memory",75,70,15,15,"No to treatment",90,1403,0.214285714285714,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"18",24.0666666666667,-11.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1819","dbNJPQT8","Short Term (Working) Memory",75,65,5,30,"No to treatment",77,4477,0.0769230769230769,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"19",19.0666666666667,-21.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1820","dbNJPQT8","Short Term (Working) Memory",75,75,15,10,"No to treatment",77,2391,0.2,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"20",29.0666666666667,-11.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1821","dbNJPQT8","Short Term (Working) Memory",75,35,10,55,"No to treatment",77,2088,0.285714285714286,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"21",-10.9333333333333,-16.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1822","dbNJPQT8","Short Term (Working) Memory",75,60,5,35,"No to treatment",90,813,0.0833333333333333,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"22",14.0666666666667,-21.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1823","dbNJPQT8","Short Term (Working) Memory",75,55,10,35,"No to treatment",90,2370,0.181818181818182,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"23",9.06666666666667,-16.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1824","dbNJPQT8","Short Term (Working) Memory",75,40,35,25,"No to treatment",90,6714,0.875,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"24",-5.93333333333333,8.06666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1825","dbNJPQT8","Short Term (Working) Memory",75,65,5,30,"No to treatment",77,572,0.0769230769230769,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"25",19.0666666666667,-21.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1826","dbNJPQT8","Short Term (Working) Memory",75,40,45,15,"No to treatment",77,15677,1.125,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"26",-5.93333333333333,18.0666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1827","dbNJPQT8","Short Term (Working) Memory",75,5,30,65,"Yes to treatment",90,3345,6,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"27",-40.9333333333333,3.06666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1828","dbNJPQT8","Short Term (Working) Memory",75,30,15,55,"No to treatment",77,2401,0.5,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"28",-15.9333333333333,-11.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1829","dbNJPQT8","Short Term (Working) Memory",75,25,60,15,"Yes to treatment",77,2636,2.4,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"29",-20.9333333333333,33.0666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1830","dbNJPQT8","Short Term (Working) Memory",75,65,30,5,"No to treatment",77,1449,0.461538461538462,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"30",19.0666666666667,3.06666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1831","dbNJPQT8","Short Term (Working) Memory",75,10,5,85,"No to treatment",77,3462,0.5,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"31",-35.9333333333333,-21.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1832","dbNJPQT8","Short Term (Working) Memory",75,80,5,15,"No to treatment",77,762,0.0625,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"32",34.0666666666667,-21.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1833","dbNJPQT8","Short Term (Working) Memory",75,90,5,5,"No to treatment",77,988,0.0555555555555556,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"33",44.0666666666667,-21.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1834","dbNJPQT8","Short Term (Working) Memory",75,35,35,30,"No to treatment",90,1477,1,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"34",-10.9333333333333,8.06666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1835","dbNJPQT8","Short Term (Working) Memory",75,85,10,5,"No to treatment",90,2388,0.117647058823529,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"35",39.0666666666667,-16.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1836","dbNJPQT8","Short Term (Working) Memory",75,40,15,45,"No to treatment",90,909,0.375,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"36",-5.93333333333333,-11.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1837","dbNJPQT8","Short Term (Working) Memory",75,60,35,5,"No to treatment",90,4713,0.583333333333333,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"37",14.0666666666667,8.06666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1838","dbNJPQT8","Short Term (Working) Memory",75,20,35,45,"Yes to treatment",77,3766,1.75,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"38",-25.9333333333333,8.06666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1839","dbNJPQT8","Short Term (Working) Memory",75,80,15,5,"No to treatment",77,1574,0.1875,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"39",34.0666666666667,-11.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1840","dbNJPQT8","Short Term (Working) Memory",75,90,5,5,"No to treatment",90,1669,0.0555555555555556,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"40",44.0666666666667,-21.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1841","dbNJPQT8","Short Term (Working) Memory",75,25,55,20,"Yes to treatment",90,3164,2.2,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"41",-20.9333333333333,28.0666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1842","dbNJPQT8","Short Term (Working) Memory",75,15,50,35,"Yes to treatment",90,1705,3.33333333333333,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"42",-30.9333333333333,23.0666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1843","dbNJPQT8","Short Term (Working) Memory",75,90,5,5,"No to treatment",90,2029,0.0555555555555556,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"43",44.0666666666667,-21.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1844","dbNJPQT8","Short Term (Working) Memory",75,25,70,5,"Yes to treatment",77,5181,2.8,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"44",-20.9333333333333,43.0666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1845","dbNJPQT8","Short Term (Working) Memory",75,70,20,10,"No to treatment",90,2311,0.285714285714286,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"45",24.0666666666667,-6.93333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1846","dbNJPQT8","Short Term (Working) Memory",75,45,5,50,"No to treatment",77,1715,0.111111111111111,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"46",-0.93333333333333,-21.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1847","dbNJPQT8","Short Term (Working) Memory",75,10,75,15,"Yes to treatment",90,930,7.5,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"47",-35.9333333333333,48.0666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1848","dbNJPQT8","Short Term (Working) Memory",75,80,10,10,"No to treatment",90,5230,0.125,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"48",34.0666666666667,-16.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1849","dbNJPQT8","Short Term (Working) Memory",75,15,35,50,"Yes to treatment",90,3658,2.33333333333333,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"49",-30.9333333333333,8.06666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1850","dbNJPQT8","Short Term (Working) Memory",75,40,45,15,"No to treatment",90,1743,1.125,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"50",-5.93333333333333,18.0666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1851","dbNJPQT8","Short Term (Working) Memory",75,20,40,40,"Yes to treatment",90,1987,2,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"51",-25.9333333333333,13.0666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1852","dbNJPQT8","Short Term (Working) Memory",75,25,65,10,"Yes to treatment",90,951,2.6,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"52",-20.9333333333333,38.0666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1853","dbNJPQT8","Short Term (Working) Memory",75,10,20,70,"No to treatment",90,1488,2,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"53",-35.9333333333333,-6.93333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1854","dbNJPQT8","Short Term (Working) Memory",75,30,25,45,"No to treatment",77,1579,0.833333333333333,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"54",-15.9333333333333,-1.93333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1855","dbNJPQT8","Short Term (Working) Memory",75,90,5,5,"No to treatment",90,982,0.0555555555555556,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"55",44.0666666666667,-21.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1856","dbNJPQT8","Short Term (Working) Memory",75,65,25,10,"No to treatment",77,2233,0.384615384615385,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"56",19.0666666666667,-1.93333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1857","dbNJPQT8","Short Term (Working) Memory",75,10,30,60,"Yes to treatment",90,3606,3,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"57",-35.9333333333333,3.06666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1858","dbNJPQT8","Short Term (Working) Memory",75,65,5,30,"No to treatment",90,2006,0.0769230769230769,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"58",19.0666666666667,-21.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1859","dbNJPQT8","Short Term (Working) Memory",75,30,35,35,"No to treatment",77,2086,1.16666666666667,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"59",-15.9333333333333,8.06666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1860","dbNJPQT8","Short Term (Working) Memory",75,5,15,80,"Yes to treatment",90,4362,3,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"60",-40.9333333333333,-11.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1861","dbNJPQT8","Short Term (Working) Memory",75,60,10,30,"No to treatment",90,1118,0.166666666666667,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"61",14.0666666666667,-16.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1862","dbNJPQT8","Short Term (Working) Memory",75,40,45,15,"No to treatment",90,3195,1.125,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"62",-5.93333333333333,18.0666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1863","dbNJPQT8","Short Term (Working) Memory",75,45,10,45,"No to treatment",90,1134,0.222222222222222,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"63",-0.93333333333333,-16.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1864","dbNJPQT8","Short Term (Working) Memory",75,20,60,20,"Yes to treatment",90,1997,3,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"64",-25.9333333333333,33.0666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1865","dbNJPQT8","Short Term (Working) Memory",75,15,65,20,"Yes to treatment",90,1875,4.33333333333333,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"65",-30.9333333333333,38.0666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1866","dbNJPQT8","Short Term (Working) Memory",75,85,5,10,"No to treatment",90,1719,0.0588235294117647,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"66",39.0666666666667,-21.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1867","dbNJPQT8","Short Term (Working) Memory",75,40,35,25,"No to treatment",90,2167,0.875,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"67",-5.93333333333333,8.06666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1868","dbNJPQT8","Short Term (Working) Memory",75,45,30,25,"No to treatment",77,992,0.666666666666667,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"68",-0.93333333333333,3.06666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1869","dbNJPQT8","Short Term (Working) Memory",75,50,30,20,"No to treatment",90,1554,0.6,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"69",4.06666666666667,3.06666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1870","dbNJPQT8","Short Term (Working) Memory",75,35,40,25,"No to treatment",77,10131,1.14285714285714,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"70",-10.9333333333333,13.0666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1871","dbNJPQT8","Short Term (Working) Memory",75,40,45,15,"No to treatment",90,2738,1.125,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"71",-5.93333333333333,18.0666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1872","dbNJPQT8","Short Term (Working) Memory",75,45,5,50,"No to treatment",77,817,0.111111111111111,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"72",-0.93333333333333,-21.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1873","dbNJPQT8","Short Term (Working) Memory",75,50,35,15,"No to treatment",90,1127,0.7,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"73",4.06666666666667,8.06666666666667,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1874","dbNJPQT8","Short Term (Working) Memory",75,75,10,15,"No to treatment",77,2006,0.133333333333333,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"74",29.0666666666667,-16.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1875","dbNJPQT8","Short Term (Working) Memory",75,85,5,10,"No to treatment",90,978,0.0588235294117647,32,33,36,36,30,21,22,26,18,5,"2",25,2,2,11,11,1,4,2,1,6,2,"42000","healthcare","14","healthcare cna",3,1,0,"75",39.0666666666667,-21.9333333333333,-0.285091071451558,0.334197144794599,0.00607870242283517,0.853062558708507
"1876","DKC9xIiL","Long Term Memory",75,45,45,10,"No to treatment",77,675.400000007357,1,28,35,34,37,42,12,14,12,11,8,"2",32,4,3,1,1,3,3,5,6,6,1,"48000","graphic design","16","graphic designer",3,1,0,"1",-1.93333333333333,16.1333333333333,0.00341139991853228,0.0596875035331614,-0.00297220412361996,-0.0571543408016213
"1877","DKC9xIiL","Long Term Memory",75,5,90,5,"Yes to treatment",77,7532.31999999844,18,28,35,34,37,42,12,14,12,11,8,"2",32,4,3,1,1,3,3,5,6,6,1,"48000","graphic design","16","graphic designer",3,1,0,"2",-41.9333333333333,61.1333333333333,0.00341139991853228,0.0596875035331614,-0.00297220412361996,-0.0571543408016213
"1878","DKC9xIiL","Long Term Memory",75,25,25,50,"No to treatment",90,494.069999986095,1,28,35,34,37,42,12,14,12,11,8,"2",32,4,3,1,1,3,3,5,6,6,1,"48000","graphic design","16","graphic designer",3,1,0,"3",-21.9333333333333,-3.86666666666667,0.00341139991853228,0.0596875035331614,-0.00297220412361996,-0.0571543408016213
"1879","DKC9xIiL","Long Term Memory",75,90,5,5,"No to treatment",77,722.630000003846,0.0555555555555556,28,35,34,37,42,12,14,12,11,8,"2",32,4,3,1,1,3,3,5,6,6,1,"48000","graphic design","16","graphic designer",3,1,0,"4",43.0666666666667,-23.8666666666667,0.00341139991853228,0.0596875035331614,-0.00297220412361996,-0.0571543408016213
"1880","DKC9xIiL","Long Term Memory",75,75,5,20,"No to treatment",90,430.899999977555,0.0666666666666667,28,35,34,37,42,12,14,12,11,8,"2",32,4,3,1,1,3,3,5,6,6,1,"48000","graphic design","16","graphic designer",3,1,0,"5",28.0666666666667,-23.8666666666667,0.00341139991853228,0.0596875035331614,-0.00297220412361996,-0.0571543408016213
